latitude,longitude,country_code,time_stamp,diff,app_name,carrier_name
41.2,-73.8,us,2018-01-27,1,Youtube_,verizon
39.9,-75.1,us,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,0,Youtube_,verizon
43.6,-70.3,us,2018-01-27,1,Youtube_,verizon
41.0,-75.2,us,2018-01-27,1,Netflix_Sep22,verizon
43.6,-70.3,us,2018-01-27,1,Netflix_Sep22,verizon
37.8,-122.5,us,2018-01-27,1,Netflix_Sep22,verizon
,,,2018-01-27,1,Youtube_,verizon
32.9,-97.4,us,2018-01-27,1,Netflix_Sep22,verizon
41.0,-75.2,us,2018-01-27,1,Netflix_Sep22,verizon
43.0,-78.8,ca,2018-01-27,0,Youtube_,verizon
43.0,-78.8,ca,2018-01-27,0,Youtube_,verizon
34.0,-118.5,us,2018-01-27,1,Netflix_Sep22,verizon
38.4,-121.4,us,2018-01-27,0,Youtube_,verizon
44.4,-73.2,us,2018-01-27,1,Youtube_,verizon
44.4,-73.2,us,2018-01-27,1,Youtube_,verizon
38.4,-121.4,us,2018-01-27,1,Youtube_,verizon
37.8,-122.5,us,2018-01-27,0,Netflix_Sep22,verizon
44.4,-73.2,us,2018-01-27,0,Netflix_Sep22,verizon
44.4,-73.2,us,2018-01-27,0,Netflix_Sep22,verizon
41.0,-75.2,us,2018-01-27,1,Youtube_,verizon
41.3,-96.0,us,2018-01-27,1,Youtube_,verizon
34.0,-118.5,us,2018-01-27,0,Netflix_Sep22,verizon
41.3,-96.0,us,2018-01-27,1,Youtube_,verizon
41.0,-75.2,us,2018-01-27,1,Youtube_,verizon
32.9,-97.4,us,2018-01-27,1,Netflix_Sep22,verizon
41.0,-75.2,us,2018-01-27,0,Netflix_Sep22,verizon
38.0,-122.3,us,2018-01-27,0,Youtube_,verizon
38.0,-122.3,us,2018-01-27,0,Youtube_,verizon
43.6,-70.3,us,2018-01-27,1,Youtube_,verizon
43.6,-70.3,us,2018-01-27,1,Youtube_,verizon
41.0,-75.2,us,2018-01-27,0,Netflix_Sep22,verizon
47.6,-122.4,us,2018-01-27,1,Youtube_,verizon
47.6,-122.4,us,2018-01-27,1,Youtube_,verizon
40.7,-74.0,us,2018-01-27,0,Youtube_,verizon
47.6,-122.4,us,2018-01-27,1,Netflix_Sep22,verizon
41.3,-96.0,us,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,0,Skype_,verizon
47.6,-122.4,us,2018-01-27,0,Netflix_Sep22,verizon
,,,2018-01-27,0,Youtube_,verizon
40.3,-75.3,us,2018-01-27,0,Youtube_,verizon
40.9,-74.0,us,2018-01-27,0,Netflix_Sep22,verizon
41.3,-96.0,us,2018-01-27,0,Netflix_Sep22,verizon
,,,2018-01-27,1,Netflix_Sep22,verizon
,,,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,0,Youtube_,verizon
40.9,-74.0,us,2018-01-27,1,Netflix_Sep22,verizon
39.0,-77.4,us,2018-01-27,0,Netflix_Sep22,verizon
40.0,-75.1,us,2018-01-27,1,Netflix_Sep22,verizon
42.3,-71.6,us,2018-01-27,0,Youtube_,verizon
41.3,-96.0,us,2018-01-27,1,Youtube_,verizon
42.3,-71.6,us,2018-01-27,0,Youtube_,verizon
37.4,-77.7,us,2018-01-27,0,Skype_,verizon
37.4,-77.7,us,2018-01-27,0,Skype_,verizon
41.3,-96.0,us,2018-01-27,1,Netflix_Sep22,verizon
40.0,-75.1,us,2018-01-27,1,Netflix_Sep22,verizon
42.6,-73.8,us,2018-01-27,1,Netflix_Sep22,verizon
40.2,-74.6,us,2018-01-27,1,Youtube_,verizon
40.2,-74.6,us,2018-01-27,1,Youtube_,verizon
40.9,-74.0,us,2018-01-27,0,Skype_,verizon
40.2,-74.6,us,2018-01-27,1,Youtube_,verizon
40.2,-74.6,us,2018-01-27,0,Netflix_Sep22,verizon
40.2,-74.6,us,2018-01-27,1,Youtube_,verizon
40.2,-74.6,us,2018-01-27,0,Netflix_Sep22,verizon
41.3,-96.0,us,2018-01-27,1,Youtube_,verizon
43.1,-88.0,us,2018-01-27,0,Netflix_Sep22,verizon
43.1,-88.0,us,2018-01-27,0,Netflix_Sep22,verizon
38.8,-77.1,us,2018-01-27,0,Youtube_,verizon
38.8,-77.1,us,2018-01-27,0,Youtube_,verizon
41.3,-96.0,us,2018-01-27,0,Netflix_Sep22,verizon
39.1,-77.5,us,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,1,Netflix_Sep22,verizon
40.9,-74.7,us,2018-01-27,1,Youtube_,verizon
,,,2018-01-27,1,Netflix_Sep22,verizon
39.3,-120.2,us,2018-01-27,1,Youtube_,verizon
39.3,-120.2,us,2018-01-27,1,Youtube_,verizon
34.0,-117.7,us,2018-01-27,1,Youtube_,verizon
34.0,-117.7,us,2018-01-27,1,Youtube_,verizon
38.9,-77.0,us,2018-01-27,0,Skype_,verizon
34.0,-117.7,us,2018-01-27,1,Youtube_,verizon
34.0,-117.7,us,2018-01-27,1,Youtube_,verizon
40.5,-74.5,us,2018-01-27,0,Youtube_,verizon
38.9,-77.0,us,2018-01-27,0,Youtube_,verizon
27.3,-82.5,us,2018-01-27,1,Youtube_,verizon
40.1,-83.1,us,2018-01-27,1,Netflix_Sep22,verizon
38.9,-77.0,us,2018-01-27,0,Youtube_,verizon
34.0,-117.7,us,2018-01-27,0,Netflix_Sep22,verizon
34.0,-117.7,us,2018-01-27,0,Netflix_Sep22,verizon
34.0,-117.7,us,2018-01-27,1,Netflix_Sep22,verizon
34.0,-117.7,us,2018-01-27,1,Netflix_Sep22,verizon
40.1,-83.1,us,2018-01-27,1,Netflix_Sep22,verizon
41.2,-112.0,us,2018-01-27,0,Youtube_,verizon
33.4,-111.9,us,2018-01-27,0,Youtube_,verizon
33.4,-111.9,us,2018-01-27,0,Youtube_,verizon
30.6,-96.3,us,2018-01-27,0,Netflix_Sep22,verizon
40.1,-83.1,us,2018-01-27,1,Netflix_Sep22,verizon
40.8,-73.7,us,2018-01-27,0,Youtube_,verizon
41.2,-112.0,us,2018-01-27,1,Youtube_,verizon
39.7,-123.5,us,2018-01-27,0,Youtube_,verizon
40.8,-73.7,us,2018-01-27,0,Skype_,verizon
39.6,-77.7,us,2018-01-27,1,Netflix_Sep22,verizon
39.6,-77.7,us,2018-01-27,1,Netflix_Sep22,verizon
30.4,-91.0,us,2018-01-27,1,Youtube_,verizon
30.4,-91.0,us,2018-01-27,1,Youtube_,verizon
41.2,-112.0,us,2018-01-27,1,Netflix_Sep22,verizon
,,,2018-01-27,1,Youtube_,verizon
34.2,-119.2,us,2018-01-27,1,Youtube_,verizon
34.2,-119.2,us,2018-01-27,1,Youtube_,verizon
39.3,-76.6,us,2018-01-27,1,Youtube_,verizon
39.3,-76.6,us,2018-01-27,1,Youtube_,verizon
45.6,-111.2,us,2018-01-27,0,Netflix_Sep22,verizon
41.2,-112.0,us,2018-01-27,1,Netflix_Sep22,verizon
27.3,-82.5,us,2018-01-27,0,Netflix_Sep22,verizon
35.8,-78.5,us,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,1,Netflix_Sep22,verizon
35.8,-78.5,us,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,1,Youtube_,verizon
37.5,-122.3,us,2018-01-27,0,Netflix_Sep22,verizon
40.7,-73.9,us,2018-01-27,0,Youtube_,verizon
40.7,-73.9,us,2018-01-27,0,Youtube_,verizon
42.8,-78.8,ca,2018-01-27,0,Skype_,verizon
37.5,-122.3,us,2018-01-27,0,Youtube_,verizon
42.8,-78.8,ca,2018-01-27,0,Youtube_,verizon
39.1,-77.2,us,2018-01-27,0,Youtube_,verizon
42.8,-78.8,ca,2018-01-27,0,Youtube_,verizon
42.9,-85.7,us,2018-01-27,0,Netflix_Sep22,verizon
42.9,-85.7,us,2018-01-27,0,Netflix_Sep22,verizon
37.5,-122.3,us,2018-01-27,0,Netflix_Sep22,verizon
40.7,-73.9,us,2018-01-27,0,Youtube_,verizon
40.7,-73.9,us,2018-01-27,0,Youtube_,verizon
37.5,-122.3,us,2018-01-27,0,Youtube_,verizon
46.9,-96.8,us,2018-01-27,0,Netflix_Sep22,verizon
,,,2018-01-27,1,Netflix_Sep22,verizon
42.9,-85.7,us,2018-01-27,0,Netflix_Sep22,verizon
42.9,-85.7,us,2018-01-27,0,Netflix_Sep22,verizon
42.4,-71.0,us,2018-01-27,0,Youtube_,verizon
40.7,-73.9,us,2018-01-27,0,Youtube_,verizon
46.9,-96.8,us,2018-01-27,1,Netflix_Sep22,verizon
34.0,-117.7,us,2018-01-27,0,Netflix_Sep22,verizon
34.0,-117.7,us,2018-01-27,0,Netflix_Sep22,verizon
42.9,-85.7,us,2018-01-27,0,Youtube_,verizon
42.9,-85.7,us,2018-01-27,0,Youtube_,verizon
42.9,-85.7,us,2018-01-27,0,Youtube_,verizon
42.9,-85.7,us,2018-01-27,0,Youtube_,verizon
34.0,-117.7,us,2018-01-27,1,Netflix_Sep22,verizon
34.0,-117.7,us,2018-01-27,1,Netflix_Sep22,verizon
,,,2018-01-27,0,Skype_,verizon
38.4,-121.4,us,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,1,Netflix_Sep22,verizon
39.1,-77.6,us,2018-01-27,0,Skype_,verizon
38.4,-121.4,us,2018-01-27,0,Netflix_Sep22,verizon
27.3,-80.3,us,2018-01-27,1,Netflix_Sep22,verizon
39.1,-77.6,us,2018-01-27,0,Youtube_,verizon
37.5,-122.3,us,2018-01-27,1,Netflix_Sep22,verizon
,,,2018-01-27,1,Netflix_Sep22,verizon
38.4,-121.4,us,2018-01-27,0,Youtube_,verizon
34.3,-77.8,us,2018-01-27,1,Youtube_,verizon
34.3,-77.8,us,2018-01-27,1,Youtube_,verizon
40.2,-75.2,us,2018-01-27,0,Skype_,verizon
40.7,-73.7,us,2018-01-27,0,Youtube_,verizon
40.7,-73.7,us,2018-01-27,0,Youtube_,verizon
37.3,-77.4,us,2018-01-27,0,Youtube_,verizon
42.1,-88.2,us,2018-01-27,1,Netflix_Sep22,verizon
42.1,-88.2,us,2018-01-27,1,Netflix_Sep22,verizon
26.2,-80.1,us,2018-01-27,0,Netflix_Sep22,verizon
,,,2018-01-27,0,Youtube_,verizon
27.3,-80.3,us,2018-01-27,0,Netflix_Sep22,verizon
40.7,-74.0,us,2018-01-27,0,Netflix_Sep22,verizon
40.2,-75.2,us,2018-01-27,0,Youtube_,verizon
40.7,-73.7,us,2018-01-27,0,Youtube_,verizon
40.7,-73.7,us,2018-01-27,0,Youtube_,verizon
42.4,-71.0,us,2018-01-27,1,Netflix_Sep22,verizon
40.3,-74.9,us,2018-01-27,0,Youtube_,verizon
37.5,-122.3,us,2018-01-27,0,Netflix_Sep22,verizon
38.4,-121.4,us,2018-01-27,1,Netflix_Sep22,verizon
40.2,-75.2,us,2018-01-27,0,Youtube_,verizon
32.1,-81.4,us,2018-01-27,1,Netflix_Sep22,verizon
37.3,-77.4,us,2018-01-27,0,Skype_,verizon
,,,2018-01-27,0,Youtube_,verizon
42.1,-88.2,us,2018-01-27,1,Netflix_Sep22,verizon
42.1,-88.2,us,2018-01-27,1,Netflix_Sep22,verizon
,,,2018-01-27,1,Netflix_Sep22,verizon
37.5,-122.3,us,2018-01-27,0,Youtube_,verizon
37.4,-77.7,us,2018-01-27,0,Skype_,verizon
37.4,-77.7,us,2018-01-27,0,Skype_,verizon
,,,2018-01-27,1,Youtube_,verizon
32.1,-81.4,us,2018-01-27,0,Netflix_Sep22,verizon
42.1,-88.2,us,2018-01-27,1,Youtube_,verizon
42.1,-88.2,us,2018-01-27,1,Youtube_,verizon
37.5,-122.3,us,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,1,Netflix_Sep22,verizon
42.1,-88.2,us,2018-01-27,1,Youtube_,verizon
42.1,-88.2,us,2018-01-27,1,Youtube_,verizon
40.7,-73.7,us,2018-01-27,0,Skype_,verizon
40.7,-73.7,us,2018-01-27,0,Skype_,verizon
,,,2018-01-27,1,Netflix_Sep22,verizon
42.4,-71.0,us,2018-01-27,0,Netflix_Sep22,verizon
40.7,-74.0,us,2018-01-27,0,Skype_,verizon
40.7,-74.0,us,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,1,Netflix_Sep22,verizon
41.3,-96.0,us,2018-01-27,1,Youtube_,verizon
40.2,-75.2,us,2018-01-27,0,Youtube_,verizon
43.6,-72.2,us,2018-01-27,1,Netflix_Sep22,verizon
42.1,-88.2,us,2018-01-27,1,Youtube_,verizon
42.1,-88.2,us,2018-01-27,1,Youtube_,verizon
40.2,-75.2,us,2018-01-27,0,Youtube_,verizon
43.0,-75.3,us,2018-01-27,0,Netflix_Sep22,verizon
41.5,-81.7,us,2018-01-27,0,Youtube_,verizon
33.7,-117.7,us,2018-01-27,0,Youtube_,verizon
40.2,-75.2,us,2018-01-27,0,Youtube_,verizon
41.5,-81.7,us,2018-01-27,1,Youtube_,verizon
33.7,-117.7,us,2018-01-27,0,Youtube_,verizon
40.2,-75.2,us,2018-01-27,0,Youtube_,verizon
42.1,-88.2,us,2018-01-27,0,Youtube_,verizon
42.1,-88.2,us,2018-01-27,0,Youtube_,verizon
40.0,-76.3,us,2018-01-27,1,Netflix_Sep22,verizon
40.0,-76.3,us,2018-01-27,1,Netflix_Sep22,verizon
42.4,-71.1,us,2018-01-27,0,Youtube_,verizon
30.5,-97.8,us,2018-01-27,1,Youtube_,verizon
40.6,-74.0,us,2018-01-27,0,Youtube_,verizon
40.6,-74.0,us,2018-01-27,0,Youtube_,verizon
41.5,-81.7,us,2018-01-27,1,Netflix_Sep22,verizon
34.6,-112.3,us,2018-01-27,0,Netflix_Sep22,verizon
32.3,-90.2,us,2018-01-27,1,Youtube_,verizon
30.5,-97.8,us,2018-01-27,1,Netflix_Sep22,verizon
,,,2018-01-27,1,Youtube_,verizon
41.5,-81.7,us,2018-01-27,0,Netflix_Sep22,verizon
40.6,-74.0,us,2018-01-27,0,Skype_,verizon
40.6,-74.0,us,2018-01-27,0,Skype_,verizon
30.5,-97.8,us,2018-01-27,1,Youtube_,verizon
32.3,-90.2,us,2018-01-27,1,Netflix_Sep22,verizon
40.8,-73.9,us,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,0,Youtube_,verizon
33.8,-84.3,us,2018-01-27,1,Youtube_,verizon
33.8,-84.3,us,2018-01-27,1,Youtube_,verizon
39.5,-76.2,us,2018-01-27,0,Youtube_,verizon
40.8,-73.9,us,2018-01-27,1,Youtube_,verizon
32.3,-90.2,us,2018-01-27,1,Youtube_,verizon
,,,2018-01-27,1,Youtube_,verizon
41.7,-87.8,us,2018-01-27,1,Netflix_Sep22,verizon
41.7,-87.8,us,2018-01-27,1,Netflix_Sep22,verizon
30.5,-97.8,us,2018-01-27,1,Netflix_Sep22,verizon
32.3,-90.2,us,2018-01-27,0,Netflix_Sep22,verizon
,,,2018-01-27,1,Youtube_,verizon
40.6,-79.7,us,2018-01-27,0,Netflix_Sep22,verizon
40.1,-75.2,us,2018-01-27,0,Youtube_,verizon
39.9,-75.2,us,2018-01-27,0,Youtube_,verizon
33.0,-96.7,us,2018-01-27,0,Youtube_,verizon
33.0,-96.7,us,2018-01-27,0,Youtube_,verizon
39.9,-75.2,us,2018-01-27,0,Youtube_,verizon
34.4,-118.6,us,2018-01-27,0,Youtube_,verizon
33.0,-96.7,us,2018-01-27,0,Youtube_,verizon
33.0,-96.7,us,2018-01-27,0,Youtube_,verizon
34.4,-118.6,us,2018-01-27,0,Youtube_,verizon
40.1,-74.7,us,2018-01-27,0,Youtube_,verizon
40.1,-74.7,us,2018-01-27,0,Youtube_,verizon
38.0,-122.5,us,2018-01-27,0,Netflix_Sep22,verizon
38.0,-122.5,us,2018-01-27,0,Netflix_Sep22,verizon
41.3,-105.5,us,2018-01-27,0,Youtube_,verizon
40.8,-73.9,us,2018-01-27,1,Netflix_Sep22,verizon
42.2,-87.9,us,2018-01-27,1,Youtube_,verizon
27.9,-82.8,us,2018-01-27,1,Netflix_Sep22,verizon
40.7,-73.9,us,2018-01-27,0,Youtube_,verizon
33.5,-84.5,us,2018-01-27,0,Netflix_Sep22,verizon
42.2,-87.9,us,2018-01-27,1,Youtube_,verizon
,,,2018-01-27,0,Netflix_Sep22,verizon
40.7,-73.9,us,2018-01-27,0,Skype_,verizon
40.0,-76.3,us,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,0,Youtube_,verizon
41.0,-73.8,us,2018-01-27,0,Netflix_Sep22,verizon
40.8,-74.0,us,2018-01-27,0,Youtube_,verizon
42.5,-71.1,us,2018-01-27,0,Youtube_,verizon
42.2,-88.0,us,2018-01-27,1,Netflix_Sep22,verizon
39.9,-75.2,us,2018-01-27,0,Youtube_,verizon
27.9,-82.8,us,2018-01-27,0,Netflix_Sep22,verizon
41.0,-73.8,us,2018-01-27,1,Netflix_Sep22,verizon
45.5,-122.6,us,2018-01-27,1,Youtube_,verizon
34.2,-118.6,us,2018-01-27,1,Youtube_,verizon
32.1,-111.0,us,2018-01-27,1,Youtube_,verizon
44.6,-123.3,us,2018-01-27,0,Youtube_,verizon
44.6,-123.3,us,2018-01-27,0,Youtube_,verizon
34.2,-118.6,us,2018-01-27,0,Youtube_,verizon
32.1,-111.0,us,2018-01-27,1,Netflix_Sep22,verizon
32.1,-111.0,us,2018-01-27,1,Youtube_,verizon
32.1,-111.0,us,2018-01-27,1,Netflix_Sep22,verizon
42.2,-72.9,us,2018-01-27,1,Netflix_Sep22,verizon
42.8,-95.7,us,2018-01-27,0,Youtube_,verizon
28.0,-82.6,us,2018-01-27,1,Youtube_,verizon
28.0,-82.6,us,2018-01-27,1,Netflix_Sep22,verizon
42.8,-95.7,us,2018-01-27,1,Netflix_Sep22,verizon
28.0,-82.6,us,2018-01-27,1,Netflix_Sep22,verizon
28.0,-82.6,us,2018-01-27,1,Netflix_Sep22,verizon
28.0,-82.6,us,2018-01-27,1,Youtube_,verizon
,,,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,0,Youtube_,verizon
40.0,-75.3,us,2018-01-27,0,Skype_,verizon
42.8,-95.7,us,2018-01-27,0,Netflix_Sep22,verizon
,,,2018-01-27,0,Skype_,verizon
,,,2018-01-27,0,Skype_,verizon
35.1,-90.0,us,2018-01-27,0,Youtube_,verizon
35.1,-90.0,us,2018-01-27,0,Youtube_,verizon
40.0,-75.3,us,2018-01-27,0,Youtube_,verizon
42.3,-71.4,us,2018-01-27,0,Skype_,verizon
42.3,-71.4,us,2018-01-27,0,Skype_,verizon
42.1,-71.4,us,2018-01-27,0,Youtube_,verizon
42.3,-71.4,us,2018-01-27,0,Youtube_,verizon
42.3,-71.4,us,2018-01-27,0,Youtube_,verizon
42.1,-71.4,us,2018-01-27,0,Skype_,verizon
40.7,-74.0,us,2018-01-27,0,Youtube_,verizon
35.1,-80.7,us,2018-01-27,1,Netflix_Sep22,verizon
42.2,-72.7,us,2018-01-27,0,Netflix_Sep22,verizon
42.5,-83.8,us,2018-01-27,1,Netflix_Sep22,verizon
26.0,-80.3,us,2018-01-27,1,Youtube_,verizon
26.0,-80.3,us,2018-01-27,1,Youtube_,verizon
40.6,-111.9,us,2018-01-27,1,Netflix_Sep22,verizon
40.7,-74.0,us,2018-01-27,0,Netflix_Sep22,verizon
27.3,-82.5,us,2018-01-27,0,Youtube_,verizon
42.9,-74.6,us,2018-01-27,0,Youtube_,verizon
42.9,-74.6,us,2018-01-27,0,Youtube_,verizon
42.5,-83.8,us,2018-01-27,0,Netflix_Sep22,verizon
40.6,-111.9,us,2018-01-27,0,Netflix_Sep22,verizon
40.6,-111.9,us,2018-01-27,0,Netflix_Sep22,verizon
35.1,-80.7,us,2018-01-27,1,Netflix_Sep22,verizon
44.7,-85.8,us,2018-01-27,1,Netflix_Sep22,verizon
40.7,-74.0,us,2018-01-27,1,Youtube_,verizon
44.7,-85.8,us,2018-01-27,1,Netflix_Sep22,verizon
33.8,-118.2,us,2018-01-27,0,Netflix_Sep22,verizon
41.9,-88.1,us,2018-01-27,1,Netflix_Sep22,verizon
40.7,-73.4,us,2018-01-27,0,Youtube_,verizon
40.7,-73.4,us,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,0,Netflix_Sep22,verizon
33.8,-118.2,us,2018-01-27,0,Netflix_Sep22,verizon
36.3,-115.2,us,2018-01-27,0,Youtube_,verizon
36.3,-115.2,us,2018-01-27,0,Youtube_,verizon
41.9,-88.1,us,2018-01-27,1,Netflix_Sep22,verizon
30.3,-97.7,us,2018-01-27,1,Netflix_Sep22,verizon
32.7,-117.1,us,2018-01-27,1,Youtube_,verizon
32.7,-117.1,us,2018-01-27,1,Youtube_,verizon
32.7,-117.1,us,2018-01-27,1,Youtube_,verizon
32.7,-117.1,us,2018-01-27,1,Youtube_,verizon
38.6,-121.5,us,2018-01-27,1,Youtube_,verizon
38.6,-121.5,us,2018-01-27,1,Youtube_,verizon
,,,2018-01-27,1,Youtube_,verizon
37.4,-122.1,us,2018-01-27,0,Netflix_Sep22,verizon
37.4,-122.1,us,2018-01-27,0,Netflix_Sep22,verizon
30.3,-97.7,us,2018-01-27,0,Netflix_Sep22,verizon
,,,2018-01-27,1,Youtube_,verizon
37.4,-122.1,us,2018-01-27,0,Youtube_,verizon
37.4,-122.1,us,2018-01-27,0,Youtube_,verizon
33.8,-118.2,us,2018-01-27,1,Netflix_Sep22,verizon
37.4,-122.1,us,2018-01-27,0,Netflix_Sep22,verizon
37.4,-122.1,us,2018-01-27,0,Netflix_Sep22,verizon
37.4,-122.1,us,2018-01-27,0,Youtube_,verizon
37.4,-122.1,us,2018-01-27,0,Youtube_,verizon
42.5,-71.1,us,2018-01-27,0,Youtube_,verizon
42.5,-71.1,us,2018-01-27,0,Youtube_,verizon
33.8,-118.2,us,2018-01-27,1,Netflix_Sep22,verizon
29.4,-98.7,us,2018-01-27,0,Netflix_Sep22,verizon
47.7,-122.2,us,2018-01-27,1,Youtube_,verizon
29.4,-98.7,us,2018-01-27,1,Netflix_Sep22,verizon
30.3,-97.7,us,2018-01-27,1,Netflix_Sep22,verizon
37.0,-79.9,us,2018-01-27,0,Youtube_,verizon
39.2,-76.8,us,2018-01-27,0,Youtube_,verizon
40.7,-74.0,us,2018-01-27,0,Youtube_,verizon
42.5,-71.1,us,2018-01-27,0,Youtube_,verizon
42.5,-71.1,us,2018-01-27,0,Youtube_,verizon
40.8,-74.0,us,2018-01-27,1,Netflix_Sep22,verizon
40.8,-74.0,us,2018-01-27,1,Netflix_Sep22,verizon
30.3,-97.7,us,2018-01-27,1,Netflix_Sep22,verizon
41.0,-74.8,us,2018-01-27,1,Youtube_,verizon
41.0,-74.8,us,2018-01-27,1,Youtube_,verizon
39.0,-77.1,us,2018-01-27,0,Youtube_,verizon
39.0,-77.1,us,2018-01-27,0,Youtube_,verizon
47.7,-122.2,us,2018-01-27,1,Youtube_,verizon
39.0,-77.1,us,2018-01-27,0,Youtube_,verizon
39.0,-77.1,us,2018-01-27,0,Youtube_,verizon
40.8,-74.0,us,2018-01-27,0,Netflix_Sep22,verizon
40.8,-74.0,us,2018-01-27,0,Netflix_Sep22,verizon
41.0,-74.8,us,2018-01-27,1,Netflix_Sep22,verizon
41.0,-74.8,us,2018-01-27,1,Netflix_Sep22,verizon
35.8,-86.5,us,2018-01-27,0,Netflix_Sep22,verizon
35.8,-86.5,us,2018-01-27,0,Netflix_Sep22,verizon
39.0,-77.1,us,2018-01-27,0,Skype_,verizon
39.0,-77.1,us,2018-01-27,0,Skype_,verizon
41.0,-74.8,us,2018-01-27,0,Youtube_,verizon
41.0,-74.8,us,2018-01-27,0,Youtube_,verizon
35.8,-86.5,us,2018-01-27,0,Youtube_,verizon
35.8,-86.5,us,2018-01-27,0,Youtube_,verizon
41.5,-81.7,us,2018-01-27,1,Youtube_,verizon
41.5,-81.7,us,2018-01-27,1,Youtube_,verizon
39.3,-76.7,us,2018-01-27,0,Youtube_,verizon
39.3,-76.7,us,2018-01-27,0,Youtube_,verizon
40.1,-105.1,us,2018-01-27,0,Youtube_,verizon
40.1,-105.1,us,2018-01-27,0,Youtube_,verizon
34.0,-83.4,us,2018-01-27,1,Netflix_Sep22,verizon
30.4,-91.1,us,2018-01-27,0,Netflix_Sep22,verizon
30.4,-91.1,us,2018-01-27,0,Netflix_Sep22,verizon
35.8,-86.5,us,2018-01-27,0,Youtube_,verizon
35.8,-86.5,us,2018-01-27,0,Youtube_,verizon
30.4,-91.1,us,2018-01-27,1,Netflix_Sep22,verizon
30.4,-91.1,us,2018-01-27,1,Netflix_Sep22,verizon
40.7,-74.0,us,2018-01-27,0,Youtube_,verizon
34.0,-83.4,us,2018-01-27,1,Netflix_Sep22,verizon
,,,2018-01-27,1,Youtube_,verizon
40.7,-74.0,us,2018-01-27,0,Skype_,verizon
,,,2018-01-27,0,Youtube_,verizon
36.9,-80.3,us,2018-01-27,1,Netflix_Sep22,verizon
45.0,-93.1,us,2018-01-27,1,Netflix_Sep22,verizon
39.9,-86.2,us,2018-01-27,0,Netflix_Sep22,verizon
39.9,-86.2,us,2018-01-27,0,Netflix_Sep22,verizon
39.3,-76.7,us,2018-01-27,0,Skype_,verizon
39.3,-76.7,us,2018-01-27,0,Skype_,verizon
,,,2018-01-27,1,Youtube_,verizon
,,,2018-01-27,1,Youtube_,verizon
,,,2018-01-27,1,Youtube_,verizon
,,,2018-01-27,1,Netflix_Sep22,verizon
39.9,-86.2,us,2018-01-27,0,Netflix_Sep22,verizon
39.9,-86.2,us,2018-01-27,0,Netflix_Sep22,verizon
40.7,-74.0,us,2018-01-27,1,Youtube_,verizon
,,,2018-01-27,1,Youtube_,verizon
,,,2018-01-27,1,Youtube_,verizon
37.2,-121.8,us,2018-01-27,0,Youtube_,verizon
30.2,-81.8,us,2018-01-27,0,Youtube_,verizon
40.4,-80.0,us,2018-01-27,0,Skype_,verizon
39.7,-84.1,us,2018-01-27,1,Youtube_,verizon
39.7,-84.1,us,2018-01-27,1,Youtube_,verizon
40.4,-80.0,us,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,1,Youtube_,verizon
39.9,-86.2,us,2018-01-27,1,Youtube_,verizon
39.9,-86.2,us,2018-01-27,1,Youtube_,verizon
37.2,-121.8,us,2018-01-27,1,Netflix_Sep22,verizon
39.9,-86.2,us,2018-01-27,1,Youtube_,verizon
39.9,-86.2,us,2018-01-27,1,Youtube_,verizon
,,,2018-01-27,1,Netflix_Sep22,verizon
39.7,-84.1,us,2018-01-27,1,Netflix_Sep22,verizon
39.7,-84.1,us,2018-01-27,1,Netflix_Sep22,verizon
37.2,-121.8,us,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,1,Netflix_Sep22,verizon
,,,2018-01-27,1,Netflix_Sep22,verizon
33.7,-118.0,us,2018-01-27,0,Youtube_,verizon
39.2,-76.5,us,2018-01-27,0,Youtube_,verizon
39.2,-76.5,us,2018-01-27,0,Youtube_,verizon
46.2,-119.1,us,2018-01-27,0,Netflix_Sep22,verizon
37.2,-121.8,us,2018-01-27,0,Netflix_Sep22,verizon
39.8,-105.2,us,2018-01-27,0,Youtube_,verizon
39.8,-105.2,us,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,0,Netflix_Sep22,verizon
,,,2018-01-27,0,Netflix_Sep22,verizon
39.7,-84.1,us,2018-01-27,1,Youtube_,verizon
39.7,-84.1,us,2018-01-27,1,Youtube_,verizon
40.7,-74.0,us,2018-01-27,0,Netflix_Sep22,verizon
44.0,-88.6,us,2018-01-27,0,Youtube_,verizon
39.9,-86.2,us,2018-01-27,1,Youtube_,verizon
39.9,-86.2,us,2018-01-27,1,Youtube_,verizon
40.7,-74.0,us,2018-01-27,1,Youtube_,verizon
,,,2018-01-27,0,Youtube_,verizon
,,,2018-01-27,0,Youtube_,verizon
